"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"504",0.71,1,"conj","C",989305852.16996,"C","C"
"505",0.72,1,"conj","A1",141184.598153099,"1","A"
"506",0.72,1,"conj","M1",16210986.0978854,"1","M"
"507",0.72,1,"conj","F1",0,"1","F"
"508",0.72,1,"conj","A2",2.79569656529289,"2","A"
"509",0.72,1,"conj","M2",2.27056566127779,"2","M"
"510",0.72,1,"conj","F2",14628117.6747415,"2","F"
"511",0.72,1,"conj","C",989119706.562958,"C","C"
"512",0.73,1,"conj","A1",141862.489968052,"1","A"
"513",0.73,1,"conj","M1",16320117.4850525,"1","M"
"514",0.73,1,"conj","F1",0,"1","F"
"515",0.73,1,"conj","A2",2.85614657768626,"2","A"
"516",0.73,1,"conj","M2",2.32411730864507,"2","M"
"517",0.73,1,"conj","F2",14705594.7251844,"2","F"
"518",0.73,1,"conj","C",988932420.119531,"C","C"
"519",0.74,1,"conj","A1",142543.635360481,"1","A"
"520",0.74,1,"conj","M1",16429983.3299297,"1","M"
"521",0.74,1,"conj","F1",0,"1","F"
"522",0.74,1,"conj","A2",2.91736280391399,"2","A"
"523",0.74,1,"conj","M2",2.37849100621545,"2","M"
"524",0.74,1,"conj","F2",14783481.9806005,"2","F"
"525",0.74,1,"conj","C",988743985.758255,"C","C"
"526",0.75,1,"conj","A1",143228.049931457,"1","A"
"527",0.75,1,"conj","M1",16540588.5726741,"1","M"
"528",0.75,1,"conj","F1",0,"1","F"
"529",0.75,1,"conj","A2",2.97935373808,"2","A"
"530",0.75,1,"conj","M2",2.43369785258031,"2","M"
"531",0.75,1,"conj","F2",14861781.6110809,"2","F"
"532",0.75,1,"conj","C",988554396.353262,"C","C"
"533",0.76,1,"conj","A1",143915.749356693,"1","A"
"534",0.76,1,"conj","M1",16651938.1866343,"1","M"
"535",0.76,1,"conj","F1",0,"1","F"
"536",0.76,1,"conj","A2",3.04212796375123,"2","A"
"537",0.76,1,"conj","M2",2.48974908809668,"2","M"
"538",0.76,1,"conj","F2",14940495.798176,"2","F"
"539",0.76,1,"conj","C",988363644.733956,"C","C"
"540",0.77,1,"conj","A1",144606.749386889,"1","A"
"541",0.77,1,"conj","M1",16764037.1785726,"1","M"
"542",0.77,1,"conj","F1",0,"1","F"
"543",0.77,1,"conj","A2",3.10569415487878,"2","A"
"544",0.77,1,"conj","M2",2.54665609664877,"2","M"
"545",0.77,1,"conj","F2",15019626.7349554,"2","F"
"546",0.77,1,"conj","C",988171723.684734,"C","C"
"547",0.78,1,"conj","A1",145301.065848102,"1","A"
"548",0.78,1,"conj","M1",16876890.5888896,"1","M"
"549",0.78,1,"conj","F1",0,"1","F"
"550",0.78,1,"conj","A2",3.17006107672839,"2","A"
"551",0.78,1,"conj","M2",2.60443040743115,"2","M"
"552",0.78,1,"conj","F2",15099176.626069,"2","F"
"553",0.78,1,"conj","C",987978625.944702,"C","C"
"554",0.79,1,"conj","A1",145998.71464209,"1","A"
"555",0.79,1,"conj","M1",16990503.4918487,"1","M"
"556",0.79,1,"conj","F1",0,"1","F"
"557",0.79,1,"conj","A2",3.23523758682036,"2","A"
"558",0.79,1,"conj","M2",2.66308369675363,"2","M"
"559",0.79,1,"conj","F2",15179147.6878073,"2","F"
"560",0.79,1,"conj","C",987784344.20738,"C","C"
"561",0.8,1,"conj","A1",146699.711746685,"1","A"
"562",0.8,1,"conj","M1",17104880.9958041,"1","M"
"563",0.8,1,"conj","F1",0,"1","F"
"564",0.8,1,"conj","A2",3.30123263587908,"2","A"
"565",0.8,1,"conj","M2",2.72262778986835,"2","M"
"566",0.8,1,"conj","F2",15259542.1481627,"2","F"
"567",0.8,1,"conj","C",987588871.120426,"C","C"
"568",0.81,1,"conj","A1",147404.073216146,"1","A"
"569",0.81,1,"conj","M1",17220028.2434287,"1","M"
"570",0.81,1,"conj","F1",0,"1","F"
"571",0.81,1,"conj","A2",3.3680552687922,"2","A"
"572",0.81,1,"conj","M2",2.78307466281916,"2","M"
"573",0.81,1,"conj","F2",15340362.2468915,"2","F"
"574",0.81,1,"conj","C",987392199.285334,"C","C"
"575",0.82,1,"conj","A1",148111.815181526,"1","A"
"576",0.82,1,"conj","M1",17335950.411944,"1","M"
"577",0.82,1,"conj","F1",0,"1","F"
"578",0.82,1,"conj","A2",3.43571462557958,"2","A"
"579",0.82,1,"conj","M2",2.84443644431361,"2","M"
"580",0.82,1,"conj","F2",15421610.2355751,"2","F"
"581",0.82,1,"conj","C",987194321.257148,"C","C"
"582",0.83,1,"conj","A1",148822.953851037,"1","A"
"583",0.83,1,"conj","M1",17452652.7133522,"1","M"
"584",0.83,1,"conj","F1",0,"1","F"
"585",0.83,1,"conj","A2",3.50421994237206,"2","A"
"586",0.83,1,"conj","M2",2.90672541761794,"2","M"
"587",0.83,1,"conj","F2",15503288.3776823,"2","F"
"588",0.83,1,"conj","C",986995229.544169,"C","C"
"589",0.84,1,"conj","A1",149537.505510416,"1","A"
"590",0.84,1,"conj","M1",17570140.3946685,"1","M"
"591",0.84,1,"conj","F1",0,"1","F"
"592",0.84,1,"conj","A2",3.57358055240024,"2","A"
"593",0.84,1,"conj","M2",2.96995402247509,"2","M"
"594",0.84,1,"conj","F2",15585398.9486323,"2","F"
"595",0.84,1,"conj","C",986794916.607654,"C","C"
"596",0.85,1,"conj","A1",150255.486523294,"1","A"
"597",0.85,1,"conj","M1",17688418.7381566,"1","M"
"598",0.85,1,"conj","F1",0,"1","F"
"599",0.85,1,"conj","A2",3.64380588699326,"2","A"
"600",0.85,1,"conj","M2",3.03413485704636,"2","M"
"601",0.85,1,"conj","F2",15667944.2358567,"2","F"
"602",0.85,1,"conj","C",986593374.861523,"C","C"
"603",0.86,1,"conj","A1",150976.913331566,"1","A"
"604",0.86,1,"conj","M1",17807493.0615642,"1","M"
"605",0.86,1,"conj","F1",0,"1","F"
"606",0.86,1,"conj","A2",3.71490547658783,"2","A"
"607",0.86,1,"conj","M2",3.09928067987666,"2","M"
"608",0.86,1,"conj","F2",15750926.5388632,"2","F"
"609",0.86,1,"conj","C",986390596.672055,"C","C"
"610",0.87,1,"conj","A1",151701.802455764,"1","A"
"611",0.87,1,"conj","M1",17927368.7183611,"1","M"
"612",0.87,1,"conj","F1",0,"1","F"
"613",0.87,1,"conj","A2",3.78688895174743,"2","A"
"614",0.87,1,"conj","M2",3.16540441188386,"2","M"
"615",0.87,1,"conj","F2",15834348.1692988,"2","F"
"616",0.87,1,"conj","C",986186574.357591,"C","C"
"617",0.88,1,"conj","A1",152430.170495429,"1","A"
"618",0.88,1,"conj","M1",18048051.0979786,"1","M"
"619",0.88,1,"conj","F1",0,"1","F"
"620",0.88,1,"conj","A2",3.85976604419191,"2","A"
"621",0.88,1,"conj","M2",3.23251913837249,"2","M"
"622",0.88,1,"conj","F2",15918211.4510136,"2","F"
"623",0.88,1,"conj","C",985981300.188227,"C","C"
"624",0.89,1,"conj","A1",153162.034129488,"1","A"
"625",0.89,1,"conj","M1",18169545.6260504,"1","M"
"626",0.89,1,"conj","F1",0,"1","F"
"627",0.89,1,"conj","A2",3.93354658783759,"2","A"
"628",0.89,1,"conj","M2",3.30063811107196,"2","M"
"629",0.89,1,"conj","F2",16002518.7201251,"2","F"
"630",0.89,1,"conj","C",985774766.38551,"C","C"
"631",0.9,1,"conj","A1",153897.410116632,"1","A"
"632",0.9,1,"conj","M1",18291857.7646549,"1","M"
"633",0.9,1,"conj","F1",0,"1","F"
"634",0.9,1,"conj","A2",4.00824051984794,"2","A"
"635",0.9,1,"conj","M2",3.36977475019985,"2","M"
"636",0.9,1,"conj","F2",16087272.3250823,"2","F"
"637",0.9,1,"conj","C",985566965.122131,"C","C"
"638",0.91,1,"conj","A1",154636.315295692,"1","A"
"639",0.91,1,"conj","M1",18414993.0125597,"1","M"
"640",0.91,1,"conj","F1",0,"1","F"
"641",0.91,1,"conj","A2",4.08385788169486,"2","A"
"642",0.91,1,"conj","M2",3.43994264655026,"2","M"
"643",0.91,1,"conj","F2",16172474.6267309,"2","F"
"644",0.91,1,"conj","C",985357888.521613,"C","C"
"645",0.92,1,"conj","A1",155378.766586022,"1","A"
"646",0.92,1,"conj","M1",18538956.9054674,"1","M"
"647",0.92,1,"conj","F1",0,"1","F"
"648",0.92,1,"conj","A2",4.16040882023087,"2","A"
"649",0.92,1,"conj","M2",3.51115556360779,"2","M"
"650",0.92,1,"conj","F2",16258127.9983779,"2","F"
"651",0.92,1,"conj","C",985147528.658004,"C","C"
"652",0.93,1,"conj","A1",156124.780987882,"1","A"
"653",0.93,1,"conj","M1",18663755.016263,"1","M"
"654",0.93,1,"conj","F1",0,"1","F"
"655",0.93,1,"conj","A2",4.23790358877212,"2","A"
"656",0.93,1,"conj","M2",3.58342743968732,"2","M"
"657",0.93,1,"conj","F2",16344234.8258576,"2","F"
"658",0.93,1,"conj","C",984935877.55556,"C","C"
"659",0.94,1,"conj","A1",156874.375582822,"1","A"
"660",0.94,1,"conj","M1",18789392.9552626,"1","M"
"661",0.94,1,"conj","F1",0,"1","F"
"662",0.94,1,"conj","A2",4.31635254819244,"2","A"
"663",0.94,1,"conj","M2",3.65677239009993,"2","M"
"664",0.94,1,"conj","F2",16430797.5075971,"2","F"
"665",0.94,1,"conj","C",984722927.188432,"C","C"
"666",0.95,1,"conj","A1",157627.567534065,"1","A"
"667",0.95,1,"conj","M1",18915876.3704649,"1","M"
"668",0.95,1,"conj","F1",0,"1","F"
"669",0.95,1,"conj","A2",4.39576616802853,"2","A"
"670",0.95,1,"conj","M2",3.73120470934531,"2","M"
"671",0.95,1,"conj","F2",16517818.4546824,"2","F"
"672",0.95,1,"conj","C",984508669.480348,"C","C"
"673",0.96,1,"conj","A1",158384.3740869,"1","A"
"674",0.96,1,"conj","M1",19043210.9478029,"1","M"
"675",0.96,1,"conj","F1",0,"1","F"
"676",0.96,1,"conj","A2",4.47615502759633,"2","A"
"677",0.96,1,"conj","M2",3.80673887333093,"2","M"
"678",0.96,1,"conj","F2",16605300.090925,"2","F"
"679",0.96,1,"conj","C",984293096.304291,"C","C"
"680",0.97,1,"conj","A1",159144.812569069,"1","A"
"681",0.97,1,"conj","M1",19171402.4113985,"1","M"
"682",0.97,1,"conj","F1",0,"1","F"
"683",0.97,1,"conj","A2",4.55752981711882,"2","A"
"684",0.97,1,"conj","M2",3.88338954161831,"2","M"
"685",0.97,1,"conj","F2",16693244.8529286,"2","F"
"686",0.97,1,"conj","C",984076199.482184,"C","C"
"687",0.98,1,"conj","A1",159908.900391158,"1","A"
"688",0.98,1,"conj","M1",19300456.523818,"1","M"
"689",0.98,1,"conj","F1",0,"1","F"
"690",0.98,1,"conj","A2",4.6399013388652,"2","A"
"691",0.98,1,"conj","M2",3.96117155969679,"2","M"
"692",0.98,1,"conj","F2",16781655.1901564,"2","F"
"693",0.98,1,"conj","C",983857970.784561,"C","C"
"694",0.99,1,"conj","A1",160676.655046993,"1","A"
"695",0.99,1,"conj","M1",19430379.0863297,"1","M"
"696",0.99,1,"conj","F1",0,"1","F"
"697",0.99,1,"conj","A2",4.72328050830171,"2","A"
"698",0.99,1,"conj","M2",4.04009996128496,"2","M"
"699",0.99,1,"conj","F2",16870533.5649987,"2","F"
"700",0.99,1,"conj","C",983638401.930244,"C","C"
"701",1,1,"conj","A1",161448.094114033,"1","A"
"702",1,1,"conj","M1",19561175.9391632,"1","M"
"703",1,1,"conj","F1",0,"1","F"
"704",1,1,"conj","A2",4.8076783552541,"2","A"
"705",1,1,"conj","M2",4.12018997066031,"2","M"
"706",1,1,"conj","F2",16959882.4528404,"2","F"
"707",1,1,"conj","C",983417484.586014,"C","C"
"708",1.01,1,"conj","A1",162223.235253767,"1","A"
"709",1.01,1,"conj","M1",19692852.9617701,"1","M"
"710",1.01,1,"conj","F1",0,"1","F"
"711",1.01,1,"conj","A2",4.89310602508195,"2","A"
"712",1.01,1,"conj","M2",4.20145700501725,"2","M"
"713",1.01,1,"conj","F2",17049704.3421294,"2","F"
"714",1.01,1,"conj","C",983195210.366283,"C","C"
"715",1.02,1,"conj","A1",163002.096212114,"1","A"
"716",1.02,1,"conj","M1",19825416.0730869,"1","M"
"717",1.02,1,"conj","F1",0,"1","F"
"718",1.02,1,"conj","A2",4.97957477986493,"2","A"
"719",1.02,1,"conj","M2",4.28391667685398,"2","M"
"720",1.02,1,"conj","F2",17140001.7344455,"2","F"
"721",1.02,1,"conj","C",982971570.832764,"C","C"
"722",1.03,1,"conj","A1",163784.694819823,"1","A"
"723",1.03,1,"conj","M1",19958871.2317994,"1","M"
"724",1.03,1,"conj","F1",0,"1","F"
"725",1.03,1,"conj","A2",5.06709599960104,"2","A"
"726",1.03,1,"conj","M2",4.3675847963884,"2","M"
"727",1.03,1,"conj","F2",17230777.1445689,"2","F"
"728",1.03,1,"conj","C",982746557.494131,"C","C"
"729",1.04,1,"conj","A1",164571.048992878,"1","A"
"730",1.04,1,"conj","M1",20093224.4366087,"1","M"
"731",1.04,1,"conj","F1",0,"1","F"
"732",1.04,1,"conj","A2",5.15568118341711,"2","A"
"733",1.04,1,"conj","M2",4.45247737400365,"2","M"
"734",1.04,1,"conj","F2",17322033.1005495,"2","F"
"735",1.04,1,"conj","C",982520161.80569,"C","C"
"736",1.05,1,"conj","A1",165361.176732898,"1","A"
"737",1.05,1,"conj","M1",20228481.7264994,"1","M"
"738",1.05,1,"conj","F1",0,"1","F"
"739",1.05,1,"conj","A2",5.24534195079157,"2","A"
"740",1.05,1,"conj","M2",4.53861062272337,"2","M"
"741",1.05,1,"conj","F2",17413772.1437769,"2","F"
"742",1.05,1,"conj","C",982292375.169038,"C","C"
"743",1.06,1,"conj","A1",166155.096127549,"1","A"
"744",1.06,1,"conj","M1",20364649.181009,"1","M"
"745",1.06,1,"conj","F1",0,"1","F"
"746",1.06,1,"conj","A2",5.33609004278962,"2","A"
"747",1.06,1,"conj","M2",4.62600096071727,"2","M"
"748",1.06,1,"conj","F2",17505996.8290499,"2","F"
"749",1.06,1,"conj","C",982063188.931722,"C","C"
"750",1.07,1,"conj","A1",166952.825350946,"1","A"
"751",1.07,1,"conj","M1",20501732.9204999,"1","M"
"752",1.07,1,"conj","F1",0,"1","F"
"753",1.07,1,"conj","A2",5.42793732331096,"2","A"
"754",1.07,1,"conj","M2",4.71466501383718,"2","M"
"755",1.07,1,"conj","F2",17598709.7246474,"2","F"
"756",1.07,1,"conj","C",981832594.386899,"C","C"
"757",1.08,1,"conj","A1",167754.382664069,"1","A"
"758",1.08,1,"conj","M1",20639739.1064323,"1","M"
"759",1.08,1,"conj","F1",0,"1","F"
"760",1.08,1,"conj","A2",5.5208957803502,"2","A"
"761",1.08,1,"conj","M2",4.80461961818416,"2","M"
"762",1.08,1,"conj","F2",17691913.4123988,"2","F"
"763",1.08,1,"conj","C",981600582.772989,"C","C"
"764",1.09,1,"conj","A1",168559.786415172,"1","A"
"765",1.09,1,"conj","M1",20778673.9416396,"1","M"
"766",1.09,1,"conj","F1",0,"1","F"
"767",1.09,1,"conj","A2",5.61497752727007,"2","A"
"768",1.09,1,"conj","M2",4.89588182270679,"2","M"
"769",1.09,1,"conj","F2",17785610.4877549,"2","F"
"770",1.09,1,"conj","C",981367145.27333,"C","C"
"771",1.1,1,"conj","A1",169369.055040197,"1","A"
"772",1.1,1,"conj","M1",20918543.6706054,"1","M"
"773",1.1,1,"conj","F1",0,"1","F"
"774",1.1,1,"conj","A2",5.71019480408756,"2","A"
"775",1.1,1,"conj","M2",4.9884688918313,"2","M"
"776",1.1,1,"conj","F2",17879803.55986,"2","F"
"777",1.1,1,"conj","C",981132273.01583,"C","C"
"778",1.11,1,"conj","A1",170182.207063191,"1","A"
"779",1.11,1,"conj","M1",21059354.5797421,"1","M"
"780",1.11,1,"conj","F1",0,"1","F"
"781",1.11,1,"conj","A2",5.8065599787731,"2","A"
"782",1.11,1,"conj","M2",5.08239830812371,"2","M"
"783",1.11,1,"conj","F2",17974495.2516231,"2","F"
"784",1.11,1,"conj","C",980895957.072613,"C","C"
"785",1.12,1,"conj","A1",170999.261096726,"1","A"
"786",1.12,1,"conj","M1",21201112.9976719,"1","M"
"787",1.12,1,"conj","F1",0,"1","F"
"788",1.12,1,"conj","A2",5.90408554856298,"2","A"
"789",1.12,1,"conj","M2",5.17768777498439,"2","M"
"790",1.12,1,"conj","F2",18069688.1997905,"2","F"
"791",1.12,1,"conj","C",980658188.459667,"C","C"
"792",1.13,1,"conj","A1",171820.235842311,"1","A"
"793",1.13,1,"conj","M1",21343825.295509,"1","M"
"794",1.13,1,"conj","F1",0,"1","F"
"795",1.13,1,"conj","A2",6.00278414128503,"2","A"
"796",1.13,1,"conj","M2",5.27435521937561,"2","M"
"797",1.13,1,"conj","F2",18165385.0550181,"2","F"
"798",1.13,1,"conj","C",980418958.136491,"C","C"
"799",1.14,1,"conj","A1",172645.150090825,"1","A"
"800",1.14,1,"conj","M1",21487497.8871445,"1","M"
"801",1.14,1,"conj","F1",0,"1","F"
"802",1.14,1,"conj","A2",6.10266851669781,"2","A"
"803",1.14,1,"conj","M2",5.37241879458226,"2","M"
"804",1.14,1,"conj","F2",18261588.4819447,"2","F"
"805",1.14,1,"conj","C",980178257.005732,"C","C"
"806",1.15,1,"conj","A1",173474.02272293,"1","A"
"807",1.15,1,"conj","M1",21632137.229532,"1","M"
"808",1.15,1,"conj","F1",0,"1","F"
"809",1.15,1,"conj","A2",6.20375156784338,"2","A"
"810",1.15,1,"conj","M2",5.47189688300623,"2","M"
"811",1.15,1,"conj","F2",18358301.1592648,"2","F"
"812",1.15,1,"conj","C",979936075.912831,"C","C"
"813",1.16,1,"conj","A1",174306.872709506,"1","A"
"814",1.16,1,"conj","M1",21777749.8229767,"1","M"
"815",1.16,1,"conj","F1",0,"1","F"
"816",1.16,1,"conj","A2",6.30604632241382,"2","A"
"817",1.16,1,"conj","M2",5.57280809899491,"2","M"
"818",1.16,1,"conj","F2",18455525.7798028,"2","F"
"819",1.16,1,"conj","C",979692405.645656,"C","C"
"820",1.17,1,"conj","A1",175143.71911207,"1","A"
"821",1.17,1,"conj","M1",21924342.2114249,"1","M"
"822",1.17,1,"conj","F1",0,"1","F"
"823",1.17,1,"conj","A2",6.40956594413157,"2","A"
"824",1.17,1,"conj","M2",5.67517129170415,"2","M"
"825",1.17,1,"conj","F2",18553265.050587,"2","F"
"826",1.17,1,"conj","C",979447236.934138,"C","C"
"827",1.18,1,"conj","A1",175984.581083214,"1","A"
"828",1.18,1,"conj","M1",22071920.9827562,"1","M"
"829",1.18,1,"conj","F1",0,"1","F"
"830",1.18,1,"conj","A2",6.51432373414382,"2","A"
"831",1.18,1,"conj","M2",5.77900554799611,"2","M"
"832",1.18,1,"conj","F2",18651521.6929239,"2","F"
"833",1.18,1,"conj","C",979200560.449907,"C","C"
"834",1.19,1,"conj","A1",176829.477867029,"1","A"
"835",1.19,1,"conj","M1",22220492.7690778,"1","M"
"836",1.19,1,"conj","F1",0,"1","F"
"837",1.19,1,"conj","A2",6.62033313243106,"2","A"
"838",1.19,1,"conj","M2",5.8843301953724,"2","M"
"839",1.19,1,"conj","F2",18750298.4424731,"2","F"
"840",1.19,1,"conj","C",978952366.805918,"C","C"
"841",1.2,1,"conj","A1",177678.428799544,"1","A"
"842",1.2,1,"conj","M1",22370064.24702,"1","M"
"843",1.2,1,"conj","F1",0,"1","F"
"844",1.2,1,"conj","A2",6.7276077192299,"2","A"
"845",1.2,1,"conj","M2",5.99116480494309,"2","M"
"846",1.2,1,"conj","F2",18849598.0493225,"2","F"
"847",1.2,1,"conj","C",978702646.556085,"C","C"
"848",1.21,1,"conj","A1",178531.45330916,"1","A"
"849",1.21,1,"conj","M1",22520642.1380345,"1","M"
"850",1.21,1,"conj","F1",0,"1","F"
"851",1.21,1,"conj","A2",6.83616121647032,"2","A"
"852",1.21,1,"conj","M2",6.09952919443172,"2","M"
"853",1.21,1,"conj","F2",18949423.2780642,"2","F"
"854",1.21,1,"conj","C",978451390.194901,"C","C"
"855",1.22,1,"conj","A1",179388.570917088,"1","A"
"856",1.22,1,"conj","M1",22672233.2086942,"1","M"
"857",1.22,1,"conj","F1",0,"1","F"
"858",1.22,1,"conj","A2",6.94600748922756,"2","A"
"859",1.22,1,"conj","M2",6.20944343121708,"2","M"
"860",1.22,1,"conj","F2",19049776.9078703,"2","F"
"861",1.22,1,"conj","C",978198588.157067,"C","C"
"862",1.23,1,"conj","A1",180249.801237787,"1","A"
"863",1.23,1,"conj","M1",22824844.270995,"1","M"
"864",1.23,1,"conj","F1",0,"1","F"
"865",1.23,1,"conj","A2",7.05716054718865,"2","A"
"866",1.23,1,"conj","M2",6.32092783541197,"2","M"
"867",1.23,1,"conj","F2",19150661.7325691,"2","F"
"868",1.23,1,"conj","C",977944230.817109,"C","C"
"869",1.24,1,"conj","A1",181115.163979407,"1","A"
"870",1.24,1,"conj","M1",22978482.1826597,"1","M"
"871",1.24,1,"conj","F1",0,"1","F"
"872",1.24,1,"conj","A2",7.1696345461339,"2","A"
"873",1.24,1,"conj","M2",6.43400298297949,"2","M"
"874",1.24,1,"conj","F2",19252080.5607224,"2","F"
"875",1.24,1,"conj","C",977688308.489,"C","C"
"876",1.25,1,"conj","A1",181984.678944235,"1","A"
"877",1.25,1,"conj","M1",23133153.8474444,"1","M"
"878",1.25,1,"conj","F1",0,"1","F"
"879",1.25,1,"conj","A2",7.28344378943339,"2","A"
"880",1.25,1,"conj","M2",6.5486897088873,"2","M"
"881",1.25,1,"conj","F2",19354036.2157024,"2","F"
"882",1.25,1,"conj","C",977430811.425775,"C","C"
"883",1.26,1,"conj","A1",182858.366029137,"1","A"
"884",1.26,1,"conj","M1",23288866.2154455,"1","M"
"885",1.26,1,"conj","F1",0,"1","F"
"886",1.26,1,"conj","A2",7.3986027295586,"2","A"
"887",1.26,1,"conj","M2",6.66500911030029,"2","M"
"888",1.26,1,"conj","F2",19456531.5357693,"2","F"
"889",1.26,1,"conj","C",977171729.819144,"C","C"
"890",1.27,1,"conj","A1",183736.245226007,"1","A"
"891",1.27,1,"conj","M1",23445626.2834108,"1","M"
"892",1.27,1,"conj","F1",0,"1","F"
"893",1.27,1,"conj","A2",7.51512596960946,"2","A"
"894",1.27,1,"conj","M2",6.7829825498121,"2","M"
"895",1.27,1,"conj","F2",19559569.3741494,"2","F"
"896",1.27,1,"conj","C",976911053.799105,"C","C"
"897",1.28,1,"conj","A1",184618.336622218,"1","A"
"898",1.28,1,"conj","M1",23603441.0950507,"1","M"
"899",1.28,1,"conj","F1",0,"1","F"
"900",1.28,1,"conj","A2",7.63302826485682,"2","A"
"901",1.28,1,"conj","M2",6.90263165871607,"2","M"
"902",1.28,1,"conj","F2",19663152.5991132,"2","F"
"903",1.28,1,"conj","C",976648773.433553,"C","C"
"904",1.29,1,"conj","A1",185504.660401076,"1","A"
"905",1.29,1,"conj","M1",23762317.7413528,"1","M"
"906",1.29,1,"conj","F1",0,"1","F"
"907",1.29,1,"conj","A2",7.75232452430053,"2","A"
"908",1.29,1,"conj","M2",7.02397834031595,"2","M"
"909",1.29,1,"conj","F2",19767284.0940549,"2","F"
"910",1.29,1,"conj","C",976384878.727888,"C","C"
"911",1.3,1,"conj","A1",186395.236842268,"1","A"
"912",1.3,1,"conj","M1",23922263.3608979,"1","M"
"913",1.3,1,"conj","F1",0,"1","F"
"914",1.3,1,"conj","A2",7.87302981224344,"2","A"
"915",1.3,1,"conj","M2",7.14704477327693,"2","M"
"916",1.3,1,"conj","F2",19871966.7575708,"2","F"
"917",1.3,1,"conj","C",976119359.624614,"C","C"
"918",1.31,1,"conj","A1",187290.086322325,"1","A"
"919",1.31,1,"conj","M1",24083285.1401785,"1","M"
"920",1.31,1,"conj","F1",0,"1","F"
"921",1.31,1,"conj","A2",7.99515934988128,"2","A"
"922",1.31,1,"conj","M2",7.27185341501754,"2","M"
"923",1.31,1,"conj","F2",19977203.5035395,"2","F"
"924",1.31,1,"conj","C",975852206.002946,"C","C"
"925",1.32,1,"conj","A1",188189.229315076,"1","A"
"926",1.32,1,"conj","M1",24245390.3139189,"1","M"
"927",1.32,1,"conj","F1",0,"1","F"
"928",1.32,1,"conj","A2",8.11872851690859,"2","A"
"929",1.32,1,"conj","M2",7.39842700514272,"2","M"
"930",1.32,1,"conj","F2",20082997.2612015,"2","F"
"931",1.32,1,"conj","C",975583407.678408,"C","C"
"932",1.33,1,"conj","A1",189092.68639211,"1","A"
"933",1.33,1,"conj","M1",24408586.1653983,"1","M"
"934",1.33,1,"conj","F1",0,"1","F"
"935",1.33,1,"conj","A2",8.24375285314113,"2","A"
"936",1.33,1,"conj","M2",7.52678856891875,"2","M"
"937",1.33,1,"conj","F2",20189350.97524,"2","F"
"938",1.33,1,"conj","C",975312954.402428,"C","C"
"939",1.34,1,"conj","A1",190000.478223239,"1","A"
"940",1.34,1,"conj","M1",24572880.0267749,"1","M"
"941",1.34,1,"conj","F1",0,"1","F"
"942",1.34,1,"conj","A2",8.37024806015452,"2","A"
"943",1.34,1,"conj","M2",7.65696142079049,"2","M"
"944",1.34,1,"conj","F2",20296267.6058617,"2","F"
"945",1.34,1,"conj","C",975040835.86193,"C","C"
"946",1.35,1,"conj","A1",190912.625576961,"1","A"
"947",1.35,1,"conj","M1",24738279.2794132,"1","M"
"948",1.35,1,"conj","F1",0,"1","F"
"949",1.35,1,"conj","A2",8.49823000293964,"2","A"
"950",1.35,1,"conj","M2",7.78896916794136,"2","M"
"951",1.35,1,"conj","F2",20403750.1288777,"2","F"
"952",1.35,1,"conj","C",974767041.678932,"C","C"
"953",1.36,1,"conj","A1",191829.149320929,"1","A"
"954",1.36,1,"conj","M1",24904791.3542126,"1","M"
"955",1.36,1,"conj","F1",0,"1","F"
"956",1.36,1,"conj","A2",8.62771471157473,"2","A"
"957",1.36,1,"conj","M2",7.9228357138967,"2","M"
"958",1.36,1,"conj","F2",20511801.5357856,"2","F"
"959",1.36,1,"conj","C",974491561.41013,"C","C"
"960",1.37,1,"conj","A1",192750.07042242,"1","A"
"961",1.37,1,"conj","M1",25072423.7319391,"1","M"
"962",1.37,1,"conj","F1",0,"1","F"
"963",1.37,1,"conj","A2",8.7587183829145,"2","A"
"964",1.37,1,"conj","M2",8.05858526217094,"2","M"
"965",1.37,1,"conj","F2",20620424.8338517,"2","F"
"966",1.37,1,"conj","C",974214384.546483,"C","C"
"967",1.38,1,"conj","A1",193675.409948802,"1","A"
"968",1.38,1,"conj","M1",25241183.9435583,"1","M"
"969",1.38,1,"conj","F1",0,"1","F"
"970",1.38,1,"conj","A2",8.89125738229626,"2","A"
"971",1.38,1,"conj","M2",8.19624231995913,"2","M"
"972",1.38,1,"conj","F2",20729623.0461928,"2","F"
"973",1.38,1,"conj","C",973935500.5128,"C","C"
"974",1.39,1,"conj","A1",194605.189068015,"1","A"
"975",1.39,1,"conj","M1",25411079.570571,"1","M"
